"rn","cond","pict1","pict2","channel","mean","var"
"2349",40,"crop_145.fit","crop_148.fit","Red",30.12353515625,15.4902472621884
"2350",40,"crop_145.fit","crop_148.fit","Green R",66.43505859375,28.0501430955218
"2351",40,"crop_145.fit","crop_148.fit","Green B",66.0419921875,26.6466275659824
"2352",40,"crop_145.fit","crop_148.fit","Blue",52.41943359375,26.7295403951307
"2353",40,"crop_145.fit","crop_149.fit","Red",30.04443359375,14.8361775835472
"2354",40,"crop_145.fit","crop_149.fit","Green R",66.38427734375,28.9206144420516
"2355",40,"crop_145.fit","crop_149.fit","Green B",65.8310546875,26.0067204301075
"2356",40,"crop_145.fit","crop_149.fit","Blue",52.2216796875,26.0205202223851
"2357",40,"crop_146.fit","crop_147.fit","Red",29.37548828125,15.429228811553
"2358",40,"crop_146.fit","crop_147.fit","Green R",65.9609375,26.8423448191593
"2359",40,"crop_146.fit","crop_147.fit","Green B",65.5830078125,26.0592295179619
"2360",40,"crop_146.fit","crop_147.fit","Blue",52.072265625,25.0517778592375
"2361",40,"crop_146.fit","crop_148.fit","Red",30.0458984375,16.1482293957722
"2362",40,"crop_146.fit","crop_148.fit","Green R",66.01611328125,26.3047022964015
"2363",40,"crop_146.fit","crop_148.fit","Green B",65.87158203125,25.4563129085716
"2364",40,"crop_146.fit","crop_148.fit","Blue",52.25390625,26.5413535557185
"2365",40,"crop_146.fit","crop_149.fit","Red",29.966796875,15.8862949046921
"2366",40,"crop_146.fit","crop_149.fit","Green R",65.96533203125,24.8507754269001
"2367",40,"crop_146.fit","crop_149.fit","Green B",65.66064453125,26.5517277423937
"2368",40,"crop_146.fit","crop_149.fit","Blue",52.05615234375,23.3847059620907
"2369",40,"crop_147.fit","crop_148.fit","Red",29.72998046875,15.4799871509958
"2370",40,"crop_147.fit","crop_148.fit","Green R",66.84033203125,28.2759189997251
"2371",40,"crop_147.fit","crop_148.fit","Green B",66.30029296875,26.6030817563233
"2372",40,"crop_147.fit","crop_148.fit","Blue",52.6875,27.550762157869
"2373",40,"crop_147.fit","crop_149.fit","Red",29.65087890625,15.4451860146322
"2374",40,"crop_147.fit","crop_149.fit","Green R",66.78955078125,27.3728841145833
"2375",40,"crop_147.fit","crop_149.fit","Green B",66.08935546875,28.1047465901454
"2376",40,"crop_147.fit","crop_149.fit","Blue",52.48974609375,24.8738692685423
"2377",40,"crop_148.fit","crop_149.fit","Red",30.3212890625,14.8633289803275
"2378",40,"crop_148.fit","crop_149.fit","Green R",66.8447265625,26.6849645650049
"2379",40,"crop_148.fit","crop_149.fit","Green B",66.3779296875,24.4426930596285
"2380",40,"crop_148.fit","crop_149.fit","Blue",52.67138671875,27.0864219628238
"2381",41,"crop_150.fit","crop_151.fit","Red",17.3408203125,9.02252680535191
"2382",41,"crop_150.fit","crop_151.fit","Green R",40.14599609375,16.1000117416606
"2383",41,"crop_150.fit","crop_151.fit","Green B",39.41064453125,17.9331197878482
"2384",41,"crop_150.fit","crop_151.fit","Blue",31.3701171875,16.8264907135875
"2385",41,"crop_150.fit","crop_152.fit","Red",17.59521484375,8.68838157914834
"2386",41,"crop_150.fit","crop_152.fit","Green R",40.6494140625,16.8948863636364
"2387",41,"crop_150.fit","crop_152.fit","Green B",39.94677734375,18.508048765121
"2388",41,"crop_150.fit","crop_152.fit","Blue",31.8515625,17.3660629734848
"2389",41,"crop_150.fit","crop_153.fit","Red",16.84228515625,9.56820806986193
"2390",41,"crop_150.fit","crop_153.fit","Green R",39.03173828125,17.5568711624817
"2391",41,"crop_150.fit","crop_153.fit","Green B",38.298828125,17.119257086999
"2392",41,"crop_150.fit","crop_153.fit","Blue",30.54638671875,18.0545801067632
"2393",41,"crop_150.fit","crop_154.fit","Red",17.15576171875,9.40539419522849
"2394",41,"crop_150.fit","crop_154.fit","Green R",39.00537109375,17.7009709303214
"2395",41,"crop_150.fit","crop_154.fit","Green B",38.8623046875,17.366200436828
"2396",41,"crop_150.fit","crop_154.fit","Blue",30.97998046875,15.3695009889724
"2397",41,"crop_150.fit","crop_155.fit","Red",16.689453125,8.91140487536657
"2398",41,"crop_150.fit","crop_155.fit","Green R",38.69873046875,15.6297763738697
"2399",41,"crop_150.fit","crop_155.fit","Green B",37.87646484375,15.6747001580828
"2400",41,"crop_150.fit","crop_155.fit","Blue",30.17236328125,16.2539745043683
"2401",41,"crop_151.fit","crop_152.fit","Red",17.13916015625,9.74678440783847
"2402",41,"crop_151.fit","crop_152.fit","Green R",39.74365234375,17.6084810109665
"2403",41,"crop_151.fit","crop_152.fit","Green B",39.08984375,18.188002123045
"2404",41,"crop_151.fit","crop_152.fit","Blue",30.9921875,16.5310800800342
"2405",41,"crop_151.fit","crop_153.fit","Red",16.38623046875,9.29276207768206
"2406",41,"crop_151.fit","crop_153.fit","Green R",38.1259765625,17.8634053488514
"2407",41,"crop_151.fit","crop_153.fit","Green B",37.44189453125,16.4427116744563
