"pict1","pict2","channel","mean","var","lighting","ISO","shutter.speed","aperture","focal.length","count"
"crop_240.fit","crop_245.fit","Blue",624.46875,292.988384347507,"Normal",100,"1/250",7.1,"90.0 mm",6
"crop_240.fit","crop_241.fit","Red",341.40576171875,162.431958986284,"Normal",100,"1/250",7.1,"90.0 mm",6
"crop_115.fit","crop_119.fit","Blue",167.119140625,81.828377016129,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_118.fit","Green R",212.8837890625,90.8054740957967,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_120.fit","Green R",212.4228515625,86.6831622678397,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_119.fit","crop_120.fit","Blue",166.28466796875,78.7020706370662,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_119.fit","Blue",165.98291015625,79.6992335464015,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_119.fit","Blue",165.435546875,81.3057719330401,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_118.fit","Red",95.21044921875,40.1052429855511,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_118.fit","crop_119.fit","Blue",166.23583984375,78.3657016549059,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_119.fit","Red",94.8525390625,42.5922970888319,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_118.fit","crop_119.fit","Red",94.0830078125,40.1565230174731,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_119.fit","crop_120.fit","Red",93.99951171875,47.4351893748473,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_120.fit","Red",95.126953125,46.212272039956,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_117.fit","Green R",212.146484375,85.435527782869,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_118.fit","crop_120.fit","Green R",211.5791015625,88.7036901270772,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_118.fit","Green R",211.37744140625,83.0726832653653,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_116.fit","Green R",212.22119140625,84.1988440669294,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_120.fit","Green R",210.91650390625,83.00802967299,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_118.fit","Red",95.02587890625,41.0736607824719,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_120.fit","Red",94.9423828125,47.2355510752688,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_118.fit","Green R",211.302734375,84.2059334524682,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_117.fit","Red",94.873046875,43.1263269031036,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_120.fit","Green B",214.34912109375,84.6054759095491,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_118.fit","Green B",214.08544921875,89.0600939141923,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_117.fit","Green B",213.63037109375,92.8736210708394,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_116.fit","Green B",213.5029296875,88.4068284915689,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_118.fit","crop_120.fit","Green B",212.8525390625,88.2870158235582,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_120.fit","Green B",212.3974609375,84.5483870967742,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_120.fit","Green B",212.27001953125,88.4360217917583,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_118.fit","Green B",212.1337890625,92.7828613758553,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_118.fit","Green B",212.00634765625,86.9839239484054,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_120.fit","Green R",210.841796875,84.9536423967498,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_117.fit","Green R",210.64013671875,89.4399509523155,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_119.fit","Green R",209.896484375,88.2732599431818,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_118.fit","crop_119.fit","Green B",209.92919921875,88.1967630246518,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_118.fit","crop_119.fit","Green R",209.052734375,88.7425903439638,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_119.fit","crop_120.fit","Green R",208.591796875,80.9771028073069,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_119.fit","Green R",208.39013671875,78.0142422524132,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_119.fit","Green R",208.3154296875,82.7712609970674,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_119.fit","Red",93.93017578125,42.390261772208,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_119.fit","Red",93.74560546875,45.0135052961571,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_120.fit","Blue",168.04443359375,79.4065282678091,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_118.fit","Blue",167.99560546875,80.5355032494807,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_117.fit","Blue",167.74267578125,77.5453624259225,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_117.fit","Green B",211.55126953125,90.3599587419049,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_119.fit","Green B",211.42578125,92.0351906158358,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_119.fit","crop_120.fit","Green B",210.19287109375,80.8440511783663,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_120.fit","Blue",169.72802734375,78.3444635683957,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_118.fit","Blue",169.67919921875,80.9507418247495,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_117.fit","Blue",169.42626953125,77.0346937431268,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_116.fit","Blue",168.87890625,84.8064210654937,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_118.fit","crop_120.fit","Blue",168.8447265625,77.9619913856305,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_120.fit","Blue",168.591796875,72.1353994837488,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_118.fit","Blue",168.54296875,81.7194354075024,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_120.fit","Red",96.04931640625,45.6375965107221,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_117.fit","Red",95.97998046875,43.20543085212,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_116.fit","Red",95.79541015625,45.8759350371151,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_115.fit","crop_118.fit","Red",96.1328125,43.325727028348,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_117.fit","crop_119.fit","Green B",209.47412109375,89.7671328010447,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_116.fit","crop_119.fit","Green B",209.3466796875,87.1132067906891,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_118.fit","crop_120.fit","Red",95.27978515625,45.5661995776821,"Normal",100,"1/2500",5.6,"90.0 mm",6
"crop_182.fit","crop_183.fit","Green R",108.267578125,44.0881521871945,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_184.fit","Red",48.62548828125,23.7245878963526,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_183.fit","crop_184.fit","Green R",107.673828125,48.2716810239492,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_183.fit","Red",48.7900390625,27.5954224706745,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_183.fit","Green B",107.83642578125,46.9051956370662,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_184.fit","Green B",107.6796875,44.044843597263,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_183.fit","crop_184.fit","Green B",107.35986328125,43.5524799723546,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_182.fit","Green B",107.1259765625,43.5162493126833,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_182.fit","Blue",85.1015625,42.2514185453324,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_183.fit","Green B",106.80615234375,43.6019515021689,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_184.fit","Green B",106.6494140625,49.0049773185484,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_183.fit","Blue",84.56591796875,38.3988379574475,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_183.fit","Green R",107.017578125,43.2963633308895,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_183.fit","crop_184.fit","Red",48.57666015625,24.1906611795882,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_182.fit","Red",48.40576171875,25.8224197939577,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_182.fit","Green B",105.46337890625,45.4607193724035,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_184.fit","Blue",86.51953125,43.8837346499267,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_183.fit","crop_184.fit","Blue",85.98388671875,39.7144156089626,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_183.fit","Blue",85.87353515625,43.9735072817388,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_185.fit","Blue",83.98486328125,46.5325210586205,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_184.fit","Blue",85.2119140625,40.1624816715543,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_183.fit","crop_185.fit","Green R",105.81005859375,42.001164142687,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_183.fit","Green B",105.1435546875,49.4222797531769,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_185.fit","Green R",105.64794921875,42.1669640266068,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_183.fit","crop_185.fit","Green B",104.9794921875,46.3481717375367,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_183.fit","crop_185.fit","Blue",83.44921875,41.6926854227762,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_184.fit","Green R",107.51171875,47.3411534701857,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_183.fit","crop_185.fit","Red",47.4775390625,26.3622846407625,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_182.fit","Green R",106.85546875,44.0537634408602,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_183.fit","Red",47.39453125,25.2285996303763,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_184.fit","crop_185.fit","Blue",84.09521484375,42.5103016365775,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_184.fit","Blue",84.0693359375,39.2722308773216,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_185.fit","Blue",81.53466796875,41.9639573978189,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_182.fit","Blue",83.958984375,42.1660996303763,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_185.fit","Red",47.09326171875,21.6233728731366,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_181.fit","Red",47.01025390625,23.1198484657564,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_185.fit","Green B",102.6064453125,43.8630254154448,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_181.fit","Green R",104.189453125,44.5469742790811,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_184.fit","Green B",104.98681640625,46.5744626519734,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_183.fit","Blue",83.42333984375,39.715099107252,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_183.fit","Green R",105.6015625,44.2341153470186,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_182.fit","Red",47.443359375,24.6145050555963,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_185.fit","Red",46.130859375,20.9490602853128,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_185.fit","Blue",82.67724609375,38.4453654806635,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_181.fit","Blue",82.6513671875,37.4314439760508,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_184.fit","Green R",104.845703125,47.3561140640274,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_184.fit","Red",47.22998046875,20.9634075444465,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_183.fit","Red",48.35693359375,24.7380974882392,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_185.fit","Green B",105.29931640625,41.0856124564699,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_184.fit","Red",48.1923828125,23.3784194006598,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_182.fit","Green R",105.439453125,43.0240026270772,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_184.fit","crop_185.fit","Green R",105.05419921875,44.0317611918072,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_185.fit","Green R",102.98193359375,42.9496306627261,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_182.fit","crop_185.fit","Red",47.5263671875,25.4985337243402,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_184.fit","Green R",106.26171875,48.4731182795699,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_180.fit","crop_181.fit","Green B",104.43310546875,42.4793303816899,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_185.fit","Green R",104.39794921875,42.8927704782197,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_181.fit","crop_185.fit","Green B",104.26904296875,43.5600824589137,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_184.fit","crop_185.fit","Green B",104.82275390625,43.3188572023155,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_184.fit","crop_185.fit","Red",47.31298828125,22.0648860390701,"Normal",100,"1/2500",7.1,"90.0 mm",6
"crop_1.fit","crop_4.fit","Blue",12249.818359375,4837.38404203324,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_5.fit","Blue",12171.8330078125,5413.1642515121,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_4.fit","crop_5.fit","Blue",12163.6064453125,4756.3798245815,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_3.fit","Blue",12130.89453125,5223.04172012463,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_2.fit","Blue",12128.6591796875,5458.62977876039,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_4.fit","Blue",12122.66796875,5141.10470888319,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_4.fit","Blue",12120.4326171875,5291.15259767534,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_5.fit","Blue",12044.6826171875,5137.35117111132,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_5.fit","Blue",12042.447265625,4946.29043713343,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_6.fit","Blue",12042.4047851562,4944.61611022651,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_4.fit","crop_6.fit","Blue",12034.1782226562,4773.36872203003,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_3.fit","Blue",12001.5087890625,4894.53231725012,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_5.fit","crop_6.fit","Blue",11956.1928710938,4900.94520892519,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_6.fit","Blue",11915.2543945312,4851.88786380056,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_6.fit","Blue",11913.0190429688,4971.61188704713,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_2.fit","Red",6661.7041015625,2922.68863025415,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_4.fit","Red",6659.52734375,2912.31469750428,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_5.fit","Red",6621.03466796875,2865.62493842788,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_6.fit","Red",6617.79736328125,2789.19069936385,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_5.fit","Red",6616.77392578125,2677.49797575681,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_4.fit","crop_6.fit","Red",6615.62060546875,2776.46532821282,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_3.fit","Red",6594.6796875,2941.81208570076,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_5.fit","crop_6.fit","Red",6572.8671875,2816.62338098729,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_6.fit","Red",6550.77294921875,2779.15254564929,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_6.fit","Red",6546.51220703125,2740.63801271918,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_3.fit","Green R",14816.6547851562,5039.30712699704,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_2.fit","Green R",14814.1005859375,5623.83111673693,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_4.fit","Green R",14810.6689453125,5441.4831072825,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_4.fit","Green R",14808.1147460938,5262.19170742837,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_5.fit","Green R",14716.900390625,4956.67301861865,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_6.fit","Green R",14715.5356445312,5780.18426149728,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_5.fit","Green R",14714.3461914062,5010.02445272407,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_4.fit","Green B",15013.8227539062,5378.87839028516,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_5.fit","Green B",14918.2934570312,5233.94356700192,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_4.fit","crop_5.fit","Green B",14914.4970703125,5676.84872159091,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_4.fit","Green R",14960.5493164062,5681.19559076781,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_5.fit","Green R",14866.7807617188,5584.13485869914,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_4.fit","crop_5.fit","Green R",14860.794921875,5383.82824528043,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_4.fit","Green B",14863.8823242188,5699.97556923188,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_2.fit","Green B",14863.31640625,5094.10880223607,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_4.fit","Green B",14859.5200195312,5360.04635139831,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_5.fit","Green B",14768.3530273438,5396.72877289147,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_6.fit","Green B",14766.0649414062,5247.13243781693,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_5.fit","Green B",14763.9907226562,4928.46082246991,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_4.fit","crop_6.fit","Green B",14762.2685546875,5499.23350439883,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_4.fit","crop_6.fit","Green R",14709.5498046875,5555.97421034946,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_3.fit","Green R",14664.2202148438,5301.79030682964,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_5.fit","crop_6.fit","Green R",14615.78125,5722.94716634592,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_6.fit","Green R",14565.6552734375,5619.23649040811,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_6.fit","Green R",14563.1010742188,5807.54629794034,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_3.fit","Green B",14867.6787109375,5392.68693296371,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_5.fit","crop_6.fit","Green B",14666.7392578125,5669.55919324291,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_4.fit","Red",6730.8125,2974.60118638502,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_5.fit","Red",6688.05908203125,2988.85680854029,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_3.fit","Green B",14713.3759765625,5076.05881712793,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_4.fit","crop_5.fit","Red",6685.88232421875,2763.71649665124,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_6.fit","Green B",14616.1245117188,5585.61582766297,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_2.fit","crop_6.fit","Green B",14611.7622070312,5709.272722977,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_1.fit","crop_3.fit","Red",6665.96484375,2954.29988201063,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_3.fit","crop_4.fit","Red",6663.7880859375,2774.31717375367,"Normal",100,"1/30",5.6,"90.0 mm",6
"crop_62.fit","crop_64.fit","Blue",1388.966796875,655.252487704668,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_63.fit","crop_66.fit","Blue",1391.30322265625,668.111356285893,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_62.fit","crop_66.fit","Blue",1390.99755859375,632.92426103907,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_63.fit","crop_64.fit","Blue",1389.2724609375,670.103792460899,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_62.fit","crop_66.fit","Red",780.0556640625,347.834599141618,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_61.fit","crop_65.fit","Green R",1759.05126953125,750.931210574749,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_61.fit","crop_62.fit","Green R",1755.47607421875,670.30897129689,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_61.fit","crop_63.fit","Green R",1755.24755859375,690.006380112873,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_62.fit","crop_65.fit","Green R",1754.2001953125,737.656324459311,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_63.fit","crop_65.fit","Green R",1753.9716796875,722.608105373289,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_64.fit","crop_66.fit","Blue",1384.51611328125,649.993706756323,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_62.fit","crop_63.fit","Red",782.1259765625,366.761804664589,"Normal",100,"1/320",5.6,"90.0 mm",6
"crop_64.fit","crop_65.fit","Red",780.20166015625,366.064851673234,"Normal",100,"1/320",5.6,"90.0 mm",6
