"rn","cond","pict1","pict2","chan.a","chan.b","cov"
"3170",36,"crop_156.fit","crop_160.fit","Red","Green B",0.54896367913001
"3171",36,"crop_156.fit","crop_160.fit","Red","Blue",-0.657853739002933
"3172",36,"crop_156.fit","crop_160.fit","Green R","Green B",-0.999474966397849
"3173",36,"crop_156.fit","crop_160.fit","Green R","Blue",-0.462327407135875
"3174",36,"crop_156.fit","crop_160.fit","Green B","Blue",1.19622319464809
"3175",36,"crop_156.fit","crop_161.fit","Red","Green R",-0.00866687286168133
"3176",36,"crop_156.fit","crop_161.fit","Red","Green B",0.119685228036413
"3177",36,"crop_156.fit","crop_161.fit","Red","Blue",0.051777381934262
"3178",36,"crop_156.fit","crop_161.fit","Green R","Green B",0.657409846957478
"3179",36,"crop_156.fit","crop_161.fit","Green R","Blue",0.360857503971163
"3180",36,"crop_156.fit","crop_161.fit","Green B","Blue",0.248392919874145
"3181",36,"crop_157.fit","crop_158.fit","Red","Green R",-0.578375106915934
"3182",36,"crop_157.fit","crop_158.fit","Red","Green B",-0.629652752321603
"3183",36,"crop_157.fit","crop_158.fit","Red","Blue",0.764343918010753
"3184",36,"crop_157.fit","crop_158.fit","Green R","Green B",-0.774983485306696
"3185",36,"crop_157.fit","crop_158.fit","Green R","Blue",0.211610974920577
"3186",36,"crop_157.fit","crop_158.fit","Green B","Blue",-0.474731087335044
"3187",36,"crop_157.fit","crop_159.fit","Red","Green R",-0.226631708974829
"3188",36,"crop_157.fit","crop_159.fit","Red","Green B",0.72797436308651
"3189",36,"crop_157.fit","crop_159.fit","Red","Blue",0.472094941348974
"3190",36,"crop_157.fit","crop_159.fit","Green R","Green B",-0.478671225867546
"3191",36,"crop_157.fit","crop_159.fit","Green R","Blue",-0.0509989002932551
"3192",36,"crop_157.fit","crop_159.fit","Green B","Blue",-1.33660190615836
"3193",36,"crop_157.fit","crop_160.fit","Red","Green R",-0.70920966214565
"3194",36,"crop_157.fit","crop_160.fit","Red","Green B",-0.139194044782502
"3195",36,"crop_157.fit","crop_160.fit","Red","Blue",-0.0974758293621701
"3196",36,"crop_157.fit","crop_160.fit","Green R","Green B",-0.74085009622434
"3197",36,"crop_157.fit","crop_160.fit","Green R","Blue",0.282245654630987
"3198",36,"crop_157.fit","crop_160.fit","Green B","Blue",0.262545916575024
"3199",36,"crop_157.fit","crop_161.fit","Red","Green R",-0.809492989369501
"3200",36,"crop_157.fit","crop_161.fit","Red","Green B",-0.394474450910313
"3201",36,"crop_157.fit","crop_161.fit","Red","Blue",-0.00282658999266862
"3202",36,"crop_157.fit","crop_161.fit","Green R","Green B",0.666420378176931
"3203",36,"crop_157.fit","crop_161.fit","Green R","Blue",0.955335868768328
"3204",36,"crop_157.fit","crop_161.fit","Green B","Blue",-0.39652924150782
"3205",36,"crop_158.fit","crop_159.fit","Red","Green R",0.485860367790811
"3206",36,"crop_158.fit","crop_159.fit","Red","Green B",0.347229063569159
"3207",36,"crop_158.fit","crop_159.fit","Red","Blue",0.142618695778348
"3208",36,"crop_158.fit","crop_159.fit","Green R","Green B",-0.0976333394428152
"3209",36,"crop_158.fit","crop_159.fit","Green R","Blue",0.253081469941349
"3210",36,"crop_158.fit","crop_159.fit","Green B","Blue",-0.709651167674731
"3211",36,"crop_158.fit","crop_160.fit","Red","Green R",0.548668705706256
"3212",36,"crop_158.fit","crop_160.fit","Red","Green B",-0.310961174242424
"3213",36,"crop_158.fit","crop_160.fit","Red","Blue",-0.580328231915934
"3214",36,"crop_158.fit","crop_160.fit","Green R","Green B",-0.350250870601173
"3215",36,"crop_158.fit","crop_160.fit","Green R","Blue",0.477919950513196
"3216",36,"crop_158.fit","crop_160.fit","Green B","Blue",0.0405593230694037
"3217",36,"crop_158.fit","crop_161.fit","Red","Green R",-0.22649424563172
"3218",36,"crop_158.fit","crop_161.fit","Red","Green B",-0.467696114369501
"3219",36,"crop_158.fit","crop_161.fit","Red","Blue",0.309768393358993
"3220",36,"crop_158.fit","crop_161.fit","Green R","Green B",0.348530669599218
"3221",36,"crop_158.fit","crop_161.fit","Green R","Blue",0.84042271887219
"3222",36,"crop_158.fit","crop_161.fit","Green B","Blue",0.413749389051808
"3223",36,"crop_159.fit","crop_160.fit","Red","Green R",-0.697216462762708
"3224",36,"crop_159.fit","crop_160.fit","Red","Green B",0.934885809964565
"3225",36,"crop_159.fit","crop_160.fit","Red","Blue",-0.0430551418927175
"3226",36,"crop_159.fit","crop_160.fit","Green R","Green B",0.42622371013563
"3227",36,"crop_159.fit","crop_160.fit","Green R","Blue",0.635309273429863
"3228",36,"crop_159.fit","crop_160.fit","Green B","Blue",-0.020283957264174
"3229",36,"crop_159.fit","crop_161.fit","Red","Green R",-0.582463686766862
"3230",36,"crop_159.fit","crop_161.fit","Red","Green B",0.525905157930108
"3231",36,"crop_159.fit","crop_161.fit","Red","Blue",0.371630238880743
"3232",36,"crop_159.fit","crop_161.fit","Green R","Green B",0.0765217383003421
"3233",36,"crop_159.fit","crop_161.fit","Green R","Blue",0.262977876038612
"3234",36,"crop_159.fit","crop_161.fit","Green B","Blue",-0.524509523154936
"3235",36,"crop_160.fit","crop_161.fit","Red","Green R",-0.804421164772727
"3236",36,"crop_160.fit","crop_161.fit","Red","Green B",0.0853284610215054
"3237",36,"crop_160.fit","crop_161.fit","Red","Blue",-0.0660993439943793
"3238",36,"crop_160.fit","crop_161.fit","Green R","Green B",0.084238300342131
"3239",36,"crop_160.fit","crop_161.fit","Green R","Blue",0.622421607710166
"3240",36,"crop_160.fit","crop_161.fit","Green B","Blue",0.415874343230694
"3241",37,"crop_25.fit","crop_26.fit","Red","Green R",-15.4382064088465
"3242",37,"crop_25.fit","crop_26.fit","Red","Green B",-24.2557486406403
"3243",37,"crop_25.fit","crop_26.fit","Red","Blue",11.7346346529814
"3244",37,"crop_25.fit","crop_26.fit","Green R","Green B",87.176255689455
"3245",37,"crop_25.fit","crop_26.fit","Green R","Blue",44.859008431085
"3246",37,"crop_25.fit","crop_26.fit","Green B","Blue",-68.6808788489736
"3247",37,"crop_25.fit","crop_27.fit","Red","Green R",-34.332050342131
"3248",37,"crop_25.fit","crop_27.fit","Red","Green B",108.547883064516
"3249",37,"crop_25.fit","crop_27.fit","Red","Blue",34.7485871823069
"3250",37,"crop_25.fit","crop_27.fit","Green R","Green B",79.8906708211144
"3251",37,"crop_25.fit","crop_27.fit","Green R","Blue",-8.9917369257087
"3252",37,"crop_25.fit","crop_27.fit","Green B","Blue",-56.9432467314272
"3253",37,"crop_25.fit","crop_28.fit","Red","Green R",48.7714786473607
"3254",37,"crop_25.fit","crop_28.fit","Red","Green B",98.4304072733382
"3255",37,"crop_25.fit","crop_28.fit","Red","Blue",47.8869822214076
"3256",37,"crop_25.fit","crop_28.fit","Green R","Green B",10.4934886287268
"3257",37,"crop_25.fit","crop_28.fit","Green R","Blue",41.3210189088465
"3258",37,"crop_25.fit","crop_28.fit","Green B","Blue",-37.2148036565249
"3259",37,"crop_25.fit","crop_29.fit","Red","Green R",51.5794261287268
"3260",37,"crop_25.fit","crop_29.fit","Red","Green B",-32.8742429970064
"3261",37,"crop_25.fit","crop_29.fit","Red","Blue",87.4829173157991
"3262",37,"crop_25.fit","crop_29.fit","Green R","Green B",29.6744242767901
"3263",37,"crop_25.fit","crop_29.fit","Green R","Blue",-34.5186964465726
"3264",37,"crop_25.fit","crop_29.fit","Green B","Blue",68.2939152423937
"3265",37,"crop_25.fit","crop_30.fit","Red","Green R",-84.5050097751711
"3266",37,"crop_25.fit","crop_30.fit","Red","Green B",-14.6249045393451
"3267",37,"crop_25.fit","crop_30.fit","Red","Blue",1.16186117729717
"3268",37,"crop_25.fit","crop_30.fit","Green R","Green B",-21.0373289345064
"3269",37,"crop_25.fit","crop_30.fit","Green R","Blue",58.3132636852395
"3270",37,"crop_25.fit","crop_30.fit","Green B","Blue",-40.7181266419233
"3271",37,"crop_26.fit","crop_27.fit","Red","Green R",-36.6841512402248
"3272",37,"crop_26.fit","crop_27.fit","Red","Green B",-39.9470097904448
"3273",37,"crop_26.fit","crop_27.fit","Red","Blue",-3.62812729105572
"3274",37,"crop_26.fit","crop_27.fit","Green R","Green B",-3.18149647941105
"3275",37,"crop_26.fit","crop_27.fit","Green R","Blue",37.9233699138563
"3276",37,"crop_26.fit","crop_27.fit","Green B","Blue",12.0787827239125
"3277",37,"crop_26.fit","crop_28.fit","Red","Green R",-77.9929435483871
"3278",37,"crop_26.fit","crop_28.fit","Red","Green B",29.6061904325513
"3279",37,"crop_26.fit","crop_28.fit","Red","Blue",105.166529203324
"3280",37,"crop_26.fit","crop_28.fit","Green R","Green B",-3.21736772971652
"3281",37,"crop_26.fit","crop_28.fit","Green R","Blue",-4.017732771261
"3282",37,"crop_26.fit","crop_28.fit","Green B","Blue",-18.8291139723851
"3283",37,"crop_26.fit","crop_29.fit","Red","Green R",11.03667502902
"3284",37,"crop_26.fit","crop_29.fit","Red","Green B",-100.923117897727
"3285",37,"crop_26.fit","crop_29.fit","Red","Blue",-10.0580601249389
"3286",37,"crop_26.fit","crop_29.fit","Green R","Green B",3.88337858168377
"3287",37,"crop_26.fit","crop_29.fit","Green R","Blue",-2.45252216596408
"3288",37,"crop_26.fit","crop_29.fit","Green B","Blue",-77.9642433024805
"3289",37,"crop_26.fit","crop_30.fit","Red","Green R",29.2791575024438
"3290",37,"crop_26.fit","crop_30.fit","Red","Green B",-6.71852853128055
"3291",37,"crop_26.fit","crop_30.fit","Red","Blue",99.6467726661779
"3292",37,"crop_26.fit","crop_30.fit","Green R","Green B",-64.7784825956134
"3293",37,"crop_26.fit","crop_30.fit","Green R","Blue",-9.51715141587243
"3294",37,"crop_26.fit","crop_30.fit","Green B","Blue",94.7480397154509
"3295",37,"crop_27.fit","crop_28.fit","Red","Green R",-19.1323046493157
"3296",37,"crop_27.fit","crop_28.fit","Red","Green B",30.6730338923509
"3297",37,"crop_27.fit","crop_28.fit","Red","Blue",41.9860131048387
"3298",37,"crop_27.fit","crop_28.fit","Green R","Green B",75.1832987765763
"3299",37,"crop_27.fit","crop_28.fit","Green R","Blue",47.4303079942571
"3300",37,"crop_27.fit","crop_28.fit","Green B","Blue",-27.166780264846
"3301",37,"crop_27.fit","crop_29.fit","Red","Green R",-61.0205822718109
"3302",37,"crop_27.fit","crop_29.fit","Red","Green B",-9.70016858351662
"3303",37,"crop_27.fit","crop_29.fit","Red","Blue",52.4004297638685
"3304",37,"crop_27.fit","crop_29.fit","Green R","Green B",73.9140706141557
"3305",37,"crop_27.fit","crop_29.fit","Green R","Blue",-4.81012159778226
"3306",37,"crop_27.fit","crop_29.fit","Green B","Blue",-40.5200729892168
"3307",37,"crop_27.fit","crop_30.fit","Red","Green R",-25.1725623167155
"3308",37,"crop_27.fit","crop_30.fit","Red","Green B",38.1314340481427
"3309",37,"crop_27.fit","crop_30.fit","Red","Blue",52.9927507178641
"3310",37,"crop_27.fit","crop_30.fit","Green R","Green B",-36.0115316471163
"3311",37,"crop_27.fit","crop_30.fit","Green R","Blue",0.449802969208211
"3312",37,"crop_27.fit","crop_30.fit","Green B","Blue",107.696420798204
"3313",37,"crop_28.fit","crop_29.fit","Red","Green R",-41.630927152065
"3314",37,"crop_28.fit","crop_29.fit","Red","Green B",-44.9316196236559
"3315",37,"crop_28.fit","crop_29.fit","Red","Blue",63.2856364170943
"3316",37,"crop_28.fit","crop_29.fit","Green R","Green B",37.4928289956012
"3317",37,"crop_28.fit","crop_29.fit","Green R","Blue",-85.5332532418438
"3318",37,"crop_28.fit","crop_29.fit","Green B","Blue",38.0311659946237
"3319",37,"crop_28.fit","crop_30.fit","Red","Green R",25.4753558773216
"3320",37,"crop_28.fit","crop_30.fit","Red","Green B",23.1157861375855
"3321",37,"crop_28.fit","crop_30.fit","Red","Blue",43.8605625305474
"3322",37,"crop_28.fit","crop_30.fit","Green R","Green B",-11.0516470781403
"3323",37,"crop_28.fit","crop_30.fit","Green R","Blue",39.0465246593964
"3324",37,"crop_28.fit","crop_30.fit","Green B","Blue",34.8189564813966
"3325",37,"crop_29.fit","crop_30.fit","Red","Green R",26.319664322153
"3326",37,"crop_29.fit","crop_30.fit","Red","Green B",-37.8952214305352
"3327",37,"crop_29.fit","crop_30.fit","Red","Blue",40.2954087243402
"3328",37,"crop_29.fit","crop_30.fit","Green R","Green B",-70.5658148712427
"3329",37,"crop_29.fit","crop_30.fit","Green R","Blue",2.69833669354839
"3330",37,"crop_29.fit","crop_30.fit","Green B","Blue",84.6833073680352
"3331",38,"crop_85.fit","crop_86.fit","Red","Green R",-4.58004280455767
"3332",38,"crop_85.fit","crop_86.fit","Red","Green B",-1.31108527309384
"3333",38,"crop_85.fit","crop_86.fit","Red","Blue",6.24540547867791
"3334",38,"crop_85.fit","crop_86.fit","Green R","Green B",2.35122266006843
"3335",38,"crop_85.fit","crop_86.fit","Green R","Blue",-2.2508954209433
"3336",38,"crop_85.fit","crop_86.fit","Green B","Blue",-11.2193265823558
"3337",38,"crop_85.fit","crop_87.fit","Red","Green R",-5.19209070289589
"3338",38,"crop_85.fit","crop_87.fit","Red","Green B",-5.40503812698558
"3339",38,"crop_85.fit","crop_87.fit","Red","Blue",-0.73338316379521
"3340",38,"crop_85.fit","crop_87.fit","Green R","Green B",13.3054005910924
"3341",38,"crop_85.fit","crop_87.fit","Green R","Blue",-11.1058639571114
"3342",38,"crop_85.fit","crop_87.fit","Green B","Blue",-1.15252798906403
"3343",38,"crop_85.fit","crop_88.fit","Red","Green R",-1.80302266617791
"3344",38,"crop_85.fit","crop_88.fit","Red","Green B",-6.31579339259531
"3345",38,"crop_85.fit","crop_88.fit","Red","Blue",-3.23293736253666
"3346",38,"crop_85.fit","crop_88.fit","Green R","Green B",2.52191203873412
"3347",38,"crop_85.fit","crop_88.fit","Green R","Blue",-13.6320889082356
"3348",38,"crop_85.fit","crop_88.fit","Green B","Blue",-8.57745438889907
"3349",38,"crop_85.fit","crop_89.fit","Red","Green R",1.95382234008431
"3350",38,"crop_85.fit","crop_89.fit","Red","Green B",3.74867500610948
"3351",38,"crop_85.fit","crop_89.fit","Red","Blue",-5.57811306741813
"3352",38,"crop_85.fit","crop_89.fit","Green R","Green B",6.37630972018573
"3353",38,"crop_85.fit","crop_89.fit","Green R","Blue",-11.0356092108077
"3354",38,"crop_85.fit","crop_89.fit","Green B","Blue",4.05939561950147
"3355",38,"crop_85.fit","crop_90.fit","Red","Green R",-2.02695713434751
"3356",38,"crop_85.fit","crop_90.fit","Red","Green B",7.27423841489492
"3357",38,"crop_85.fit","crop_90.fit","Red","Blue",-0.227949543316227
"3358",38,"crop_85.fit","crop_90.fit","Green R","Green B",-1.30107097308773
"3359",38,"crop_85.fit","crop_90.fit","Green R","Blue",-13.9347063439333
"3360",38,"crop_85.fit","crop_90.fit","Green B","Blue",0.370480415292033
"3361",38,"crop_86.fit","crop_87.fit","Red","Green R",6.41852624022483
"3362",38,"crop_86.fit","crop_87.fit","Red","Green B",-5.18421328965054
"3363",38,"crop_86.fit","crop_87.fit","Red","Blue",-0.10868386485826
"3364",38,"crop_86.fit","crop_87.fit","Green R","Green B",-2.16754681390518
"3365",38,"crop_86.fit","crop_87.fit","Green R","Blue",1.90628818426197
"3366",38,"crop_86.fit","crop_87.fit","Green B","Blue",-8.81029104044477
"3367",38,"crop_86.fit","crop_88.fit","Red","Green R",-0.0333377245234604
"3368",38,"crop_86.fit","crop_88.fit","Red","Green B",-6.42328829499633
"3369",38,"crop_86.fit","crop_88.fit","Red","Blue",-6.01559492989369
"3370",38,"crop_86.fit","crop_88.fit","Green R","Green B",3.73510527401026
"3371",38,"crop_86.fit","crop_88.fit","Green R","Blue",14.2829272437072
"3372",38,"crop_86.fit","crop_88.fit","Green B","Blue",-17.5712637654264
"3373",38,"crop_86.fit","crop_89.fit","Red","Green R",6.04465553977273
"3374",38,"crop_86.fit","crop_89.fit","Red","Green B",-0.41059155058651
"3375",38,"crop_86.fit","crop_89.fit","Red","Blue",-12.9916386012341
"3376",38,"crop_86.fit","crop_89.fit","Green R","Green B",-1.18285106610459
"3377",38,"crop_86.fit","crop_89.fit","Green R","Blue",1.38925179847874
"3378",38,"crop_86.fit","crop_89.fit","Green B","Blue",3.09212907807918
"3379",38,"crop_86.fit","crop_90.fit","Red","Green R",4.94417795011608
"3380",38,"crop_86.fit","crop_90.fit","Red","Green B",-0.148869459463587
"3381",38,"crop_86.fit","crop_90.fit","Red","Blue",2.63822750565127
"3382",38,"crop_86.fit","crop_90.fit","Green R","Green B",4.45775245524804
"3383",38,"crop_86.fit","crop_90.fit","Green R","Blue",-4.89016249312683
"3384",38,"crop_86.fit","crop_90.fit","Green B","Blue",12.8475574482221
"3385",38,"crop_87.fit","crop_88.fit","Red","Green R",-1.26350863728006
"3386",38,"crop_87.fit","crop_88.fit","Red","Green B",-8.45015999205767
"3387",38,"crop_87.fit","crop_88.fit","Red","Blue",2.66640940020161
"3388",38,"crop_87.fit","crop_88.fit","Green R","Green B",9.90239720796676
"3389",38,"crop_87.fit","crop_88.fit","Green R","Blue",13.8805548555108
"3390",38,"crop_87.fit","crop_88.fit","Green B","Blue",-14.5078296829179
"3391",38,"crop_87.fit","crop_89.fit","Red","Green R",-0.162974248533724
"3392",38,"crop_87.fit","crop_89.fit","Red","Green B",7.15794919965787
"3393",38,"crop_87.fit","crop_89.fit","Red","Blue",0.739106030058651
"3394",38,"crop_87.fit","crop_89.fit","Green R","Green B",4.51118655684873
"3395",38,"crop_87.fit","crop_89.fit","Green R","Blue",3.91368972614247
"3396",38,"crop_87.fit","crop_89.fit","Green B","Blue",5.68996336220064
"3397",38,"crop_87.fit","crop_90.fit","Red","Green R",-3.57369514830767
"3398",38,"crop_87.fit","crop_90.fit","Red","Green B",-0.676807452040567
"3399",38,"crop_87.fit","crop_90.fit","Red","Blue",6.82052967298998
"3400",38,"crop_87.fit","crop_90.fit","Green R","Green B",-3.02360646535924
"3401",38,"crop_87.fit","crop_90.fit","Green R","Blue",5.70792142060728
"3402",38,"crop_87.fit","crop_90.fit","Green B","Blue",4.88740320289589
"3403",38,"crop_88.fit","crop_89.fit","Red","Green R",1.23726793514785
"3404",38,"crop_88.fit","crop_89.fit","Red","Green B",-5.83902803870357
"3405",38,"crop_88.fit","crop_89.fit","Red","Blue",-4.76399262280059
"3406",38,"crop_88.fit","crop_89.fit","Green R","Green B",12.4140734779753
"3407",38,"crop_88.fit","crop_89.fit","Green R","Blue",-2.4106087335044
"3408",38,"crop_88.fit","crop_89.fit","Green B","Blue",-16.1570194128788
"3409",38,"crop_88.fit","crop_90.fit","Red","Green R",-2.89120635538856
"3410",38,"crop_88.fit","crop_90.fit","Red","Green B",0.388958256964809
"3411",38,"crop_88.fit","crop_90.fit","Red","Blue",6.79332004521017
"3412",38,"crop_88.fit","crop_90.fit","Green R","Green B",11.3592671294599
"3413",38,"crop_88.fit","crop_90.fit","Green R","Blue",-1.98594628238025
"3414",38,"crop_88.fit","crop_90.fit","Green B","Blue",-8.13770390395895
"3415",38,"crop_89.fit","crop_90.fit","Red","Green R",5.49568804221652
"3416",38,"crop_89.fit","crop_90.fit","Red","Green B",7.93192939348118
"3417",38,"crop_89.fit","crop_90.fit","Red","Blue",-0.928156311094819
"3418",38,"crop_89.fit","crop_90.fit","Green R","Green B",9.69558456286657
"3419",38,"crop_89.fit","crop_90.fit","Green R","Blue",-3.44926838954057
"3420",38,"crop_89.fit","crop_90.fit","Green B","Blue",4.34011867668622
"3421",39,"crop_210.fit","crop_211.fit","Red","Green R",0.852185858076735
"3422",39,"crop_210.fit","crop_211.fit","Red","Green B",0.425239033479961
"3423",39,"crop_210.fit","crop_211.fit","Red","Blue",0.224153550372678
"3424",39,"crop_210.fit","crop_211.fit","Green R","Green B",-1.36559903470186
"3425",39,"crop_210.fit","crop_211.fit","Green R","Blue",2.99611570595064
"3426",39,"crop_210.fit","crop_211.fit","Green B","Blue",3.06669645039101
"3427",39,"crop_210.fit","crop_212.fit","Red","Green R",-0.888234665200391
